person_id,call_count_with_suspects,night_movements_hours,gps_zone_visits,encrypted_app_usage_hours,social_media_threat_score,vpn_usage,device_changes_last_30_days,suspicious_contacts_count,avg_call_duration_min,microphone_activation_events,camera_activation_events,account_login_failures,location_change_frequency,suspicious,last_activity_time,related_person_ids,military_zone_proximity_score
5331,3,1.5626152361719345,9,0.5741943534450396,0.8942861503154493,0,1,3,5.211714492911544,3,2,1,0.896879532551707,1,2025-05-25 05:23:46.134045,1992,2.277859828649843
5332,2,1.8525832762856922,0,1.987523966388633,0.550571438804407,0,0,1,6.087662081701364,1,0,3,1.2557887703479054,0,2025-05-14 02:49:46.134045,7090,3.42438215540106
5333,3,3.8243783904790996,3,0.4286633838905641,0.46537481776738,0,1,3,2.9027038797581413,2,1,1,1.3058663632111234,0,2025-05-09 20:04:46.134045,"2593,797",5.388347645654462
5334,4,0.9581447850338196,3,1.4674842780804083,0.5750470058045267,0,1,3,1.5321405495170004,0,4,2,1.4148871234168632,0,2025-05-14 23:28:46.134045,"6406,660",3.1594718579475174
5335,2,2.2046092237759907,7,1.1737586913681586,0.4832200002253765,0,1,1,2.8543916665469,1,0,0,0.5395779363205876,0,2025-05-16 08:22:46.134045,"5234,878,6607,7886",2.450359892722787
5336,8,2.7113059641874,3,0.4570844184390609,0.7551099664067855,0,0,1,2.124452022681786,1,0,0,0.6483190760096165,0,2025-05-28 09:33:46.134045,"192,4131,510",4.379065626296318
5337,2,1.715624158657644,4,4.084853065527207,0.420663976135047,0,1,3,5.469617610432218,1,1,1,1.3530932429289215,0,2025-05-14 03:35:46.134045,"4837,1310,7147,2410",2.5487488003794994
5338,1,2.4160823712415787,3,0.4450621254348519,0.7767231392937451,0,0,1,2.6082004656161626,0,0,4,0.9330416772392537,0,2025-05-27 06:12:46.134045,"8425,5230,4747",1.7679088846747733
5339,8,0.49539818731656005,4,3.377711858456726,0.7601552368136568,0,1,1,7.8913583948461445,1,1,2,0.7623654979070668,1,2025-05-08 03:17:46.134045,"1502,847,2115,4696,198",2.539328830042216
5340,2,3.3250431463151795,2,1.1678351334699697,0.2768704170254659,1,2,0,3.988446192423325,2,3,3,0.595553640600929,1,2025-05-10 14:36:46.134045,"5127,4832,9422,6325",2.5073302349766697
5341,3,3.1311487114410905,2,0.14448225801813855,0.09594133050987796,1,1,1,5.105065496883113,0,0,3,1.0864545765978053,0,2025-05-30 01:29:46.134045,1031,2.514588676042358
5342,1,1.9015741006263507,7,2.6902642975847737,0.8509580166948545,0,0,0,0.5765042378205933,2,0,4,0.6925458236066733,0,2025-05-15 04:23:46.134045,"9605,9934,4606",4.325698282565621
5343,3,1.1201641346949316,0,2.3512355457498755,0.16891979402979684,1,0,2,6.070771073753863,0,0,3,0.8308158753457351,0,2025-05-27 07:29:46.134045,"5433,104,6500,2246,5365",1.8858683084074637
5344,6,2.7928981475869072,2,2.666558798876347,0.031182539575532298,0,0,0,2.9688834009819587,0,0,1,0.5581639576697102,0,2025-06-04 14:24:46.134045,"6513,3126,7862,4420",0.5035984384483403
5345,3,0.8518805336979371,1,1.5247822476621353,0.4023264953295015,0,0,0,2.5957654227020566,2,2,3,1.7206639345980337,0,2025-05-18 13:33:46.134045,"8638,5860,4877,7276",4.3958368799634675
5346,2,0.9953759340903987,9,1.8651915867865014,0.2541494287742929,0,0,2,1.5245296164547135,3,0,2,1.5342014118612732,0,2025-05-30 04:09:46.134045,"1262,7017,4015,7927",4.980484003960266
5347,2,1.9463905089313167,5,3.5636691343185367,0.22036121211677762,0,0,0,1.0072068496441933,1,3,1,0.514432649235231,0,2025-05-11 22:46:46.134045,3237,4.258812973639939
5348,2,3.518041566988016,7,0.20492997404021046,0.17231359176811967,1,0,2,3.5510810470222505,1,0,0,1.0570099629136593,0,2025-05-12 16:48:46.134045,"5643,9859,5917,461",0.9560051230066371
5349,4,2.6405818559353187,5,0.13003361598169078,0.7491965647609372,1,1,3,1.4557427755477068,0,1,0,0.5876509267747423,0,2025-05-14 19:23:46.134045,"7688,6068,1267,9759,6275",1.239679240817357
5350,3,1.3530048300107147,3,0.2004267613741707,0.7834227190544623,0,0,0,4.905626399797599,2,1,3,1.3142697774338592,0,2025-05-07 21:44:46.134045,"7830,3779,717",2.258575645600081
5351,1,0.3179020584844974,2,3.0611581170233055,0.04638958366359014,0,0,2,2.528372865540188,5,0,4,1.5192602375642963,0,2025-05-10 04:19:46.134045,"9764,9320,6657,2021,3775",0.5881232374844176
5352,5,2.041520413631814,3,1.2415072703798666,0.5468117537246384,0,0,4,2.747465044505524,0,0,0,1.2774735837929845,0,2025-05-28 22:42:46.134045,1113,1.485065531433004
5353,2,2.2514217859015977,7,0.29049596557879875,0.1351454459323843,0,0,1,1.4151997957934053,1,1,0,0.4332080923981684,0,2025-05-19 15:11:46.134045,"4682,1423,7394,258,6661",2.530945624717736
5354,3,1.9272199184111967,8,0.22922347665700807,0.4995541273002818,0,0,3,4.021893734263022,0,1,2,0.31539911470767323,0,2025-05-26 04:22:46.134045,9726,1.4660447227560685
5355,3,3.806391680231676,7,0.8843259291178025,0.34792980869988954,0,0,2,2.4615503212675125,1,0,4,1.2732224687023301,0,2025-05-13 11:49:46.134045,"9090,834",1.5610934758657349
5356,5,1.8680731103915542,8,2.5370628248575233,0.2018161937439189,1,0,0,1.9556436874555638,1,4,0,1.4750366450785712,0,2025-05-25 14:49:46.134045,"7727,203",1.6204368681453967
5357,4,0.0,7,2.453493578215519,0.9480597023099471,1,0,2,1.6033178528467766,4,3,1,0.12873339870622102,1,2025-05-23 18:04:46.134045,"9959,8738,4922,5890",2.5694629634803237
5358,6,1.5928604418236114,4,2.8582632994883275,0.9567461767837984,0,0,2,4.476680092737493,2,2,2,1.3428209918646885,1,2025-06-01 05:37:46.134045,"9017,1077,3387,4720",3.987724201605283
5359,4,2.454644578547429,4,2.197647521659551,0.5639705210811585,0,0,3,3.128339557674722,1,1,1,1.8009598455650082,0,2025-06-03 03:20:46.134045,"2587,233",3.6406373801065666
5360,1,2.3868973087519727,0,0.09540013786355983,0.188050064266291,0,1,1,2.443969596805073,1,2,2,1.18344310782906,0,2025-05-15 22:09:46.134045,"2452,4909,1000,7746,7305",5.047085598110118
5361,4,1.8233217137649693,7,1.9103429101422154,0.5832659442675097,0,1,4,4.556419724401921,2,0,2,1.0001559710992216,0,2025-06-04 01:29:46.134045,"3477,2688,1958,453,677",2.417485412731009
5362,2,1.657781813927178,1,1.0977113021480367,0.9284992667251015,0,0,2,3.3396653364921245,1,2,2,0.5949770390590372,0,2025-05-22 17:42:46.134045,"3015,6658,3848,5229,5550",3.3220481611819412
5363,2,0.00037711520176553215,5,1.944199099931939,0.377760780066969,0,1,2,3.1380231377817864,4,1,2,0.3017283988553212,0,2025-05-25 15:33:46.134045,"5360,3928,2721",1.4590282087515547
5364,5,2.085770756221534,5,0.9932949130568338,0.1377367973574578,1,0,1,2.089455460628079,0,2,3,0.886804443186769,0,2025-05-29 21:40:46.134045,"4062,9351,5429,5795,4681",2.5971888894235517
5365,2,1.6613772239210376,9,0.9911334006585214,0.6936901845373474,0,1,2,4.0503144737875,1,1,2,0.713011786256367,0,2025-05-28 17:46:46.134045,4675,3.186672856119282
5366,2,2.2492498820434594,3,0.20224348433561823,0.6562689374130933,0,1,1,4.119939362167891,0,4,4,0.9066494310614508,0,2025-05-11 19:42:46.134045,"3113,2012,5557,7469,4797",1.9341495268838855
5367,1,2.4912892740202905,8,3.534378250800285,0.0013882415097277168,1,0,2,3.427356648815516,1,1,3,1.8312639509954645,0,2025-05-25 09:59:46.134045,6799,2.6593897878838635
5368,4,3.2410683720446407,2,0.7040979338549104,0.8536055879863731,0,0,2,3.145346634799822,0,2,4,1.1635928261108988,0,2025-05-21 09:16:46.134045,"1034,5442,1903,2576",5.47011159363462
5369,2,1.044434898686132,7,1.3097538074206945,0.6607470983758903,0,1,4,5.816304510304802,4,0,3,1.2831317108029652,1,2025-05-17 13:44:46.134045,"9470,1585,6386",5.608913553082367
5370,4,0.7060178454842849,1,0.3481937010965356,0.19569859380822452,0,0,0,1.7323914436611323,1,1,2,1.165454462912773,0,2025-06-03 03:11:46.134045,"5910,9837,385",2.6802101067208346
5371,0,1.4260332688755994,4,0.6904100401279821,0.0032387588528003386,1,1,3,2.5076352407099147,1,1,1,1.816768429703731,0,2025-05-27 02:09:46.134045,"6446,801,2332,9507,8925",2.3342235009703547
5372,3,1.2644067549436928,5,3.067008658592952,0.972300138299489,0,1,3,1.7114268772124515,2,0,2,1.2424450167047714,1,2025-06-02 02:17:46.134045,"8882,4391",2.0117858096769083
5373,6,1.1745904252837223,1,0.35282299414884416,0.7546797360606777,0,0,0,3.263998764452066,2,1,3,0.6317640959905685,0,2025-05-21 22:28:46.134045,"6910,4972,2553",0.7304795395243817
5374,3,3.4449064408682526,6,0.34620726130078416,0.3650512012719118,0,0,2,1.5153467944589132,1,0,2,1.2488528383287063,0,2025-06-02 06:41:46.134045,1881,2.8738250535621512
5375,1,2.1484158715382944,4,0.4526696905167523,0.4327884325523129,1,0,2,2.531992874512025,2,0,1,1.7001144612575807,0,2025-05-28 11:41:46.134045,5930,4.653886135447634
5376,4,3.972393462628082,9,1.2823034815625782,0.538860511787883,1,0,1,4.262870850185783,0,0,3,1.1873108866881574,0,2025-05-12 01:38:46.134045,"439,1100,6801,4633,6454",1.1992524356803949
5377,0,1.9969295769752373,3,1.103105996627087,0.7186279034199528,0,0,2,1.4067809583329565,0,0,2,0.8422154954303653,0,2025-06-02 23:56:46.134045,"8433,8181,4091,8405",5.119534287226363
5378,2,0.8281235509340388,3,0.2891434112326216,0.1729309664463351,1,1,3,4.256495175544909,0,0,0,1.7701586510105582,0,2025-05-18 12:55:46.134045,6506,3.2113503291897305
5379,4,1.1918254158022306,1,1.76633237936456,0.19572905009717712,0,0,1,1.2996651357159903,1,1,4,1.0431794815207627,0,2025-05-18 19:10:46.134045,2520,5.275476349938092
5380,1,3.0244553470439577,8,3.5714692126854706,0.04826967889708911,0,0,0,3.269521811495928,1,0,0,0.6735003626708955,0,2025-05-29 11:42:46.134045,"2112,7580,7513,4430",4.217333266527989
5381,3,0.8661482630394763,0,0.3325210776622247,0.9857942379831084,0,0,0,3.608193760953072,0,0,1,1.7849896217848205,0,2025-05-29 01:10:46.134045,3294,4.5640076567319205
5382,5,2.5578766442638785,0,1.6764808672758575,0.8755709875379476,0,0,2,4.580611153690929,0,1,3,1.6044271493985744,0,2025-05-27 15:20:46.134045,"2806,9035",6.027275020359646
5383,2,1.6432474708473395,3,1.3242280507229802,0.5529580135969052,0,0,3,4.354005105221414,1,0,4,1.1701003535409455,0,2025-06-05 21:35:46.134045,"7695,7945",2.996423691070302
5384,1,1.0701744273352392,2,0.5983427673735873,0.4302736456528612,0,0,0,1.7071147824192012,1,0,4,1.3797735100505097,0,2025-05-23 13:26:46.134045,1762,6.620088539923842
5385,5,3.386519732148224,8,1.442837043009597,0.23743995262864892,0,1,1,3.3976906102317392,1,1,3,1.0090167976560438,0,2025-05-27 17:39:46.134045,"5751,3385,8048,7430",3.608811590375631
5386,1,1.41143396367998,6,0.3534105131833548,0.5949827976834338,0,1,2,1.806785513477001,3,1,4,0.9281271902234673,0,2025-05-20 04:49:46.134045,"9373,850,7345",4.1317402110207375
5387,2,1.1724289753996326,1,2.6932431599034814,0.6905103584094772,0,0,1,3.888070444076047,1,1,0,0.7244444274363455,0,2025-06-06 15:45:46.134045,"6180,3123",4.4009940648396055
5388,2,1.921106920447177,3,0.03369373476816965,0.6891827733616814,0,0,3,4.558571519395204,0,2,1,0.16558408035460304,0,2025-05-19 10:18:46.134045,"5109,1846",4.901122284170334
5389,2,1.491762307158135,4,1.2557445066805681,0.006436137938264586,0,0,3,2.9334072024639073,0,1,0,1.199278720844403,0,2025-05-30 01:56:46.134045,"6515,8103",5.027303976967738
5390,2,4.214985900599869,9,0.575805356493499,0.7020389198743041,0,0,1,3.040826373029132,1,0,0,0.6009536775435544,0,2025-05-31 12:03:46.134045,"2209,582",3.34974865633734
5391,1,3.0603572933755796,3,3.197501473965278,0.866372851242774,1,1,2,2.8815503483822975,0,0,2,1.4091912456620388,0,2025-05-29 23:10:46.134045,"919,7631,6982,5671",7.27682251895101
5392,2,1.409307577544837,3,1.0378207787938951,0.1149166848962353,1,1,4,2.2034791929529933,0,0,0,2.17461832765482,0,2025-05-14 18:53:46.134045,"9071,4997,7,5116,2433",0.6959901145182998
5393,3,1.5246628887415685,3,2.4329342037314157,0.7553770122947577,0,1,2,2.0016227969796465,1,0,1,0.06407209973438344,0,2025-05-23 08:48:46.134045,"8723,1006,1491",6.3722837104135355
5394,3,0.0,7,3.8619912671036207,0.8232385925651264,0,1,0,4.459191497668502,1,1,4,0.39975071565757603,0,2025-05-30 01:43:46.134045,6146,1.585019438429101
5395,0,2.1374036510914447,6,0.6104858974085461,0.27616938503087585,0,0,2,2.6331281653073964,0,0,1,1.952807876871623,0,2025-06-01 13:15:46.134045,5980,0.6342766763777143
5396,5,1.2529406570611927,3,3.184674609794052,0.7121061918768363,0,0,4,3.204570319627601,1,3,0,0.46482461038979295,1,2025-05-24 11:33:46.134045,"9721,7327",0.7134996686279453
5397,7,2.0880113821599338,0,1.9434685151504998,0.0967548730300889,0,0,6,3.900109745687392,0,2,1,0.504829596751823,0,2025-06-04 18:41:46.134045,"8628,6764",3.1733743801819636
5398,3,0.03372590509576967,5,0.17172701695507847,0.6492121318789292,0,0,0,3.330099275087472,0,2,3,0.8214754293786076,0,2025-05-09 04:44:46.134045,"9312,1460,9871",1.3634184110705694
5399,1,1.9732436640110584,4,0.16458829066329483,0.5103293509773202,0,1,3,1.9736303725744155,1,1,3,1.5018808851954013,0,2025-05-19 14:50:46.134045,3313,1.7996061225174729
5400,3,3.698671306233494,4,2.5502374364793106,0.8498521472606846,0,2,3,2.907782900883983,0,2,2,1.951080052220284,1,2025-05-11 17:39:46.134045,2546,5.460920425085188
5401,1,2.054141161232327,5,0.9475591794185205,0.4519676105758842,0,2,4,3.9060935478055065,0,2,0,0.4631969522422005,0,2025-05-11 10:20:46.134045,"2656,5209,8904,9236",1.2743292191742241
5402,3,1.2253178129494589,7,1.0252416903986974,0.4280958285126826,0,0,4,3.5218200863869535,2,2,3,1.9233845875682283,0,2025-06-04 02:54:46.134045,"2516,5615",2.633148696485409
5403,3,1.9795332750901746,5,3.328007672413201,0.9337848438741518,0,0,0,0.9739253318842787,0,0,0,0.5531384893420128,0,2025-05-13 20:48:46.134045,"7616,3732,8888,2618,998",1.234638624704094
5404,1,1.9357512638139138,5,3.5120409127329517,0.9342667512206299,1,0,1,0.8285360708960399,1,2,2,0.24681549306991424,1,2025-05-21 23:45:46.134045,"9660,3166,5320,9115",0.9181454292447555
5405,5,4.191833140756291,6,0.17936831998866176,0.03571163134010569,0,0,3,1.9198933607391555,0,0,2,1.1119707065742503,0,2025-05-11 22:10:46.134045,"1211,2244,4721,9580",3.9976489935612185
5406,4,1.6671580707793134,7,0.7017649217853391,0.48556505258806126,0,0,3,2.5344039735064934,1,0,4,1.5145628455537277,0,2025-05-15 07:36:46.134045,6460,2.9737210961326275
5407,0,0.796706696777143,3,3.3839354575215266,0.16095760153337302,0,0,0,1.980511265850787,3,2,3,0.10742320734000887,0,2025-05-14 12:39:46.134045,"8104,7008,5689,6023,9300",3.7192013760145666
5408,3,2.0214581742274382,6,2.5709843691470278,0.27370621764958203,0,1,2,0.3815352090802753,1,1,3,1.79725209253612,0,2025-05-23 09:15:46.134045,"5206,8383,8546",0.7571609537640862
5409,1,2.195533237839299,7,1.9148626714149486,0.6661403424645692,0,0,0,0.9673557743902599,1,1,2,1.0628435037915942,0,2025-05-22 09:21:46.134045,"6848,4648",4.534366234597962
5410,11,2.562295966354156,5,0.16132303490360284,0.12928787825988242,0,0,1,2.4358081408821444,0,2,3,0.8586778270761578,0,2025-05-15 15:26:46.134045,"7450,8324,2035",3.077649991778786
5411,0,2.7557618502313863,8,1.4560988595234288,0.011270493422808836,0,0,1,5.492051474848183,3,1,2,1.3246458559268721,0,2025-06-02 08:23:46.134045,"9844,4406,2830,3911,3576",3.4138689419386843
5412,4,3.9555260855097956,5,1.3078776168234838,0.7271236426006724,0,0,2,6.413998341779137,1,0,3,1.3869669472185226,0,2025-06-01 09:50:46.134045,"8813,7455,410,7061,9325",2.269898141065656
5413,3,1.4043362983274614,3,0.27438331564877183,0.6413442861982552,0,0,5,3.9334465370575282,3,0,3,0.7442843700866568,0,2025-05-15 15:46:46.134045,"6906,199,5130,3212,551",1.1765051152557864
5414,3,1.3134502558218153,5,2.2298934759676294,0.9026642843862662,0,1,3,2.7463840063079394,0,0,0,1.5726263333291353,0,2025-05-30 21:06:46.134045,"9290,399,3875,1694,9553",2.710168896119434
5415,0,0.14586352284535198,1,0.5608994842047824,0.542310121117728,0,1,0,3.050458144667458,3,1,2,1.2598510188723258,0,2025-05-24 04:24:46.134045,"9334,4119",4.422431077221888
5416,1,2.661653766715723,7,1.4538480343175944,0.9453306915356681,1,1,5,3.1307891295130434,0,0,0,1.279147965666955,0,2025-05-10 22:42:46.134045,"2503,9435,6866,800",5.435664969759257
5417,4,1.112685634560856,5,0.6737387544595478,0.6093133612654622,0,0,3,3.4168612472797015,0,2,3,0.6807382320512754,0,2025-05-11 06:57:46.134045,"7955,8553,9311,3358,6883",1.748683106541792
5418,7,2.8917642799146197,3,0.13225569414954924,0.38715036539522807,0,0,4,2.7955063013485275,0,1,0,1.3319629074948949,0,2025-05-22 19:53:46.134045,"7327,8088,1286",4.518035721750077
5419,1,1.5083650864141545,6,1.1160131442142203,0.6084637052934029,0,0,2,2.313649201380962,0,0,4,0.49532363941705415,0,2025-05-26 09:42:46.134045,9795,0.4937749850803038
5420,0,3.7259579717603675,7,0.5493156846425712,0.7491802701162894,0,0,0,5.560255012096956,2,0,1,0.9230946531875095,0,2025-06-04 17:08:46.134045,"42,2833,7334,1715,8365",2.100735569233801
5421,2,0.5664931110199316,2,0.11097528294690451,0.3475411526667046,0,1,3,1.148160051578007,1,1,1,0.0,0,2025-05-08 12:02:46.134045,"9095,9288,6736,8913,7622",1.8362717263621522
5422,4,3.0229255033526945,9,0.3319221468782453,0.37252493709604384,1,0,3,4.377262686820607,1,2,0,0.1782626156130348,0,2025-05-12 22:11:46.134045,"7905,9030",1.8624847609668003
5423,2,2.9038425628127866,2,1.4468661254049158,0.6299372948502964,0,2,0,0.32854392370640895,0,1,2,1.0658318587848528,0,2025-05-20 10:46:46.134045,"5973,2326,4767",2.0341504491038647
5424,3,2.526576438464219,9,0.1603458760525327,0.4555919561270315,1,0,0,3.65269784681561,0,1,2,0.8200379257935018,0,2025-05-18 09:40:46.134045,"2775,5149",1.7226434872933514
5425,3,0.8827363010124603,2,0.13729546153133476,0.5269732061474895,0,1,1,0.5328793795761153,1,2,1,1.1064359645728081,0,2025-05-23 17:17:46.134045,"9093,6909,9749",5.346640297005894
5426,1,2.5311508203085538,2,4.3241832355587535,0.9820816324818173,1,0,3,5.806001735946799,1,2,4,0.5904484607501367,1,2025-05-31 21:39:46.134045,9167,2.0390923927271905
5427,3,2.1268747407967052,1,0.17063244114819393,0.04377493234483665,0,0,0,1.8732636654089858,0,0,0,1.673255099964737,0,2025-06-01 07:55:46.134045,"3845,7972",2.218568278496561
5428,2,0.1697437895873346,4,0.7075509504582234,0.6479003730188805,0,0,1,3.220762173941688,1,1,3,0.7600032868880898,0,2025-05-14 21:09:46.134045,"6760,1346,998,7361",1.3053593766562894
5429,4,3.5582729897346623,5,0.21478550499669444,0.9228854653586399,0,0,6,4.415539365584495,2,0,4,0.9778310326309345,1,2025-05-09 09:29:46.134045,"262,7996,5380,3832",1.1717184846204733
5430,4,1.6543885840830086,0,4.201953782623493,0.23621140652189043,0,0,0,1.369058934533549,0,1,2,1.2738422540624006,0,2025-05-17 23:27:46.134045,"8450,4851",3.5938355360198706
5431,2,3.4812176960243857,5,0.9842436388249318,0.21202759431403462,0,1,5,3.151160419470676,2,2,1,0.35351366874602064,0,2025-05-13 00:38:46.134045,"4103,556",1.0437144041941695
5432,1,1.9323385498980163,6,0.17668827461431852,0.36299806093030706,0,0,5,2.568731908648042,3,0,4,0.8656423734728564,0,2025-05-23 11:26:46.134045,"7911,1966",3.089744737543393
5433,3,2.9823260632987383,1,2.196814893706297,0.07407853225221628,0,0,2,4.489695522196274,1,1,3,0.9090172690759634,0,2025-06-06 00:26:46.134045,"2220,4329",2.9839202960531352
5434,2,1.1404748882597182,0,2.276564307467715,0.5602847931819782,0,0,2,4.543240620927847,0,0,0,0.7763479499474263,0,2025-05-25 13:47:46.134045,"3693,8844",2.023900932292942
5435,5,2.2144349543284836,6,3.471978363718724,0.6454588782729672,1,0,3,3.5271625912021123,0,0,3,1.7611303511239083,1,2025-06-04 09:04:46.134045,"9460,7346,5946,8502",2.821547423000585
5436,3,2.1439419931276773,5,1.8345060670605104,0.8198868095077821,0,0,1,0.9921227645240505,0,0,4,0.9116733037202206,0,2025-05-18 05:12:46.134045,"210,7200,6837,7877",2.674108790318331
5437,3,1.676398972607367,2,0.08440523584435264,0.06617609831491555,0,0,2,2.2478317236350596,3,1,0,1.0099740845141458,0,2025-05-24 13:43:46.134045,4574,1.9915354070141076
5438,7,1.130777186085333,1,1.1988003943233347,0.4361849792744925,0,0,2,2.8678206018970256,2,1,0,0.956582957618189,0,2025-06-04 23:30:46.134045,"5178,6698,3755,8014",2.828405912679308
5439,4,0.0,1,0.7268595349180011,0.784206836470232,0,1,1,4.886731584354183,1,1,2,0.40254487438757325,0,2025-06-01 04:38:46.134045,"7851,4046",3.814980934933654
5440,2,1.1542405915064147,1,2.0709519134246266,0.7683018637913037,0,0,1,0.9176156810092744,1,0,2,0.8386824587519489,0,2025-05-20 05:14:46.134045,"2435,8021,3336,76,2333",2.511735468651522
5441,4,2.700509113575733,7,1.340799846999047,0.07364055927293556,0,0,3,2.600728382745162,2,1,1,1.5060447703642306,0,2025-05-10 08:48:46.134045,"7186,4863,8708,3880,2522",1.740695293526702
5442,3,0.6047704511098366,0,1.9375704207059252,0.011395589642960169,1,0,2,4.949847730236609,0,0,3,1.0304713165782968,0,2025-05-28 19:57:46.134045,"1622,4256",3.7273134360576914
5443,3,0.8118663601713811,2,0.29848867286055214,0.7833277438612216,0,0,5,2.6745591167892826,1,0,0,1.0140752586481068,0,2025-06-02 23:29:46.134045,"197,6928",1.3458697535212822
